_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name,
Local Bank,Kuala Lumpur,Desa ParkCit,"G-G-10, Block G, Plaza Arkadia
No. 3, Jalan Intisari Perdana
Desa ParkCity
52200, Kuala Lumpur","https://www.google.com/maps/place/Plaza+Arkadia/@3.1855877,101.6327209,17z/data=!4m10!1m2!2m1!1s%22G-G-10,+Block+G,+Plaza+Arkadia+No.+3,+Jalan+Intisari+Perdana+Desa+ParkCity+52200,+Kuala+Lumpur%22!3m6!1s0x31cc48a22e9cf3d7:0xbe2e129caaa8dd87!8m2!3d3.1855877!4d101.6349096!15sCmAiRy1HLTEwLCBCbG9jayBHLCBQbGF6YSBBcmthZGlhIE5vLiAzLCBKYWxhbiBJbnRpc2FyaSBQZXJkYW5hIERlc2EgUGFya0NpdHkgNTIyMDAsIEt1YWxhIEx1bXB1ciKSAQ9zaG9wcGluZ19jZW50ZXLgAQA!16s%2Fg%2F11fhy46h96?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Jalan Ipoh,"41 & 43 Jalan Ipoh
51200 Kuala Lumpur ","https://www.google.com/maps/place/Batu+4+1%2F4,+Jln+Ipoh,+Taman+Bamboo,+51200+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1955909,101.6769664,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc47d95d8a355b:0xda21eb043136414!8m2!3d3.1955909!4d101.6769664!16s%2Fg%2F11j8pch6q4?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Kepong,"Ground Floor
52 Jalan Prima
Vista Magna
Metro Prima Kepong
52100 Kuala Lumpur","https://www.google.com/maps/place/Vista+Magna+Condominium/@3.2131692,101.6421945,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor+52+Jalan+Prima+Vista+Magna+Metro+Prima+Kepong+52100+Kuala+Lumpur%22!3m6!1s0x31cc47ec283bda17:0x8aed7e54eaf9db3b!8m2!3d3.2131692!4d101.6421945!15sCk8iR3JvdW5kIEZsb29yIDUyIEphbGFuIFByaW1hIFZpc3RhIE1hZ25hIE1ldHJvIFByaW1hIEtlcG9uZyA1MjEwMCBLdWFsYSBMdW1wdXIikgETY29uZG9taW5pdW1fY29tcGxleOABAA!16s%2Fg%2F11s20cs_84?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Kuchai Entrepreneurs Park,"1 Jalan 1/116B
Kuchai Entrepreneurs Park
58200 Kuala Lumpur",,https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,MidValley,"15-G & 15-1, T
The Boulevard Offices
Mid Valley City
Lingkaran Syed Putra
59200 Kuala Lumpur","https://www.google.com/maps/place/Block+17+The+Boulevard+Office/@3.11925,101.6752532,17z/data=!4m10!1m2!2m1!1s%2215-G+%26+15-1,+T+The+Boulevard+Offices+Mid+Valley+City+Lingkaran+Syed+Putra+59200+Kuala+Lumpur%22!3m6!1s0x31cc498ecfeba98f:0x8f08807b4662477d!8m2!3d3.11925!4d101.6774419!15sCl4iMTUtRyAmIDE1LTEsIFQgVGhlIEJvdWxldmFyZCBPZmZpY2VzIE1pZCBWYWxsZXkgQ2l0eSBMaW5na2FyYW4gU3llZCBQdXRyYSA1OTIwMCBLdWFsYSBMdW1wdXIi4AEA!16s%2Fg%2F1pzqllxwp?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Mont' Kiara,"Unit A-0G-02, Block A
Plaza Mont'Kiara
2 Jalan Kiara, Mont'Kiara
50480 Kuala Lumpur","https://www.google.com/maps/place/Plaza+Mont+Kiara/@3.1656857,101.6497675,17z/data=!4m10!1m2!2m1!1s%22Unit+A-0G-02,+Block+A+Plaza+Mont'Kiara+2+Jalan+Kiara,+Mont'Kiara+50480+Kuala+Lumpur%22!3m6!1s0x87b783c5818efed7:0xfa5b51c991c1d246!8m2!3d3.1656857!4d101.6519562!15sClUiVW5pdCBBLTBHLTAyLCBCbG9jayBBIFBsYXphIE1vbnQnS2lhcmEgMiBKYWxhbiBLaWFyYSwgTW9udCdLaWFyYSA1MDQ4MCBLdWFsYSBMdW1wdXIikgEFcGxhemHgAQA!16s%2Fg%2F1vn9plx6?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Segambut,"Ground & 1st Floor
22 Wisma Sin Hoh Huat
Persiaran Segambut Tengah
51200 Kuala Lumpur ","https://www.google.com/maps/place/Wisma+Sin+Hoh+Huat,+22,+Persiaran+Segambut+Tengah,+Taman+Teh+Wan+Sang,+51200+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1867866,101.6779669,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22Ground+%26+1st+Floor+22+Wisma+Sin+Hoh+Huat+Persiaran+Segambut+Tengah+51200+Kuala+Lumpur+%22!3m6!1s0x31cc4876a5f42579:0xb023052034555d5e!8m2!3d3.1867866!4d101.6779669!15sClgiR3JvdW5kICYgMXN0IEZsb29yIDIyIFdpc21hIFNpbiBIb2ggSHVhdCBQZXJzaWFyYW4gU2VnYW1idXQgVGVuZ2FoIDUxMjAwIEt1YWxhIEx1bXB1ciAikgERY29tcG91bmRfYnVpbGRpbmfgAQA!16s%2Fg%2F12hl0mhjg?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Setapak,"D-1-2, D-2-2 & D-3-2
StarParc Point,
Taman Danau Ibu Kota
Jln Genting Klang, Setapak 53300
Kuala Lumpur","https://www.google.com/maps/place/StarParc+Point/@3.2042455,101.7202005,17z/data=!4m10!1m2!2m1!1s%22D-1-2,+D-2-2+%26+D-3-2+StarParc+Point,+Taman+Danau+Ibu+Kota+Jln+Genting+Klang,+Setapak+53300+Kuala+Lumpur%22!3m6!1s0x31cc3811690b3007:0xde5873275434737!8m2!3d3.2042455!4d101.7223892!15sCmkiRC0xLTIsIEQtMi0yICYgRC0zLTIgU3RhclBhcmMgUG9pbnQsIFRhbWFuIERhbmF1IElidSBLb3RhIEpsbiBHZW50aW5nIEtsYW5nLCBTZXRhcGFrIDUzMzAwIEt1YWxhIEx1bXB1ciKSAQtwYXJraW5nX2xvdOABAA!16s%2Fg%2F11f2gstw92?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Star Boulevard KLCC,"Unit SR3-G,
Ground Floor, Wisma Star,
No. 1, Jalan Yap Kwan Seng,
50450 Kuala Lumpur","https://www.google.com/maps/place/1,+Jalan+Yap+Kwan+Seng,+Kampung+Baru,+50450+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1610411,101.711762,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22Unit+SR3-G,+Ground+Floor,+Wisma+Star,+No.+1,+Jalan+Yap+Kwan+Seng,+50450+Kuala+Lumpur%22!3m6!1s0x31cc37d9e106edaf:0x9bdeb7e9e7445fa0!8m2!3d3.1610411!4d101.711762!15sClYiVW5pdCBTUjMtRywgR3JvdW5kIEZsb29yLCBXaXNtYSBTdGFyLCBOby4gMSwgSmFsYW4gWWFwIEt3YW4gU2VuZywgNTA0NTAgS3VhbGEgTHVtcHVyIpIBEGdlb2NvZGVkX2FkZHJlc3PgAQA!16s%2Fg%2F11kc2w4v7k?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Taman Connaught,"150-152 Jalan Cerdas
Taman Connaught
56000 Kuala Lumpur","https://www.google.com/maps/place/150,+Jalan+Cerdas,+Taman+Connaught,+56000+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.0814584,101.7343304,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc35a34537952f:0xbcb5783ef91a7c75!8m2!3d3.0814584!4d101.7343304?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Taman Maluri ,"254 & 254A Jalan Mahkota
Taman Maluri,
Cheras
55100 Kuala Lumpur","https://www.google.com/maps/place/254,+Jalan+Mahkota,+Maluri,+55100+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1281146,101.7329855,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc366ba4564d27:0x72f5949ae3837aa8!8m2!3d3.1281146!4d101.7329855!16s%2Fg%2F11j4nbsl5m?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Taman Tun Dr Ismail,"6-3-0 & 6-3-1, Sinaran TTDI
Jalan Tun Mohd Fuad 3
Taman Tun Dr Ismail
60000 Kuala Lumpur","https://www.google.com/maps/place/Sinaran+Ttdi/@3.1412229,101.6283439,17z/data=!4m10!1m2!2m1!1s%226-3-0+%26+6-3-1,+Sinaran+TTDI+Jalan+Tun+Mohd+Fuad+3+Taman+Tun+Dr+Ismail+60000+Kuala+Lumpur%22!3m6!1s0x31cc493abebb0c75:0xd062a68ee5c1785f!8m2!3d3.1412229!4d101.6283439!15sCloiNi0zLTAgJiA2LTMtMSwgU2luYXJhbiBUVERJIEphbGFuIFR1biBNb2hkIEZ1YWQgMyBUYW1hbiBUdW4gRHIgSXNtYWlsIDYwMDAwIEt1YWxhIEx1bXB1ciKSARNjb25kb21pbml1bV9jb21wbGV44AEA!16s%2Fg%2F11kmc2mfdd?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Foreigner Bank,Kuala Lumpur,Kuala Lumpur,"Menara Citibank, 165, Jalan Ampang, 50450 Kuala Lumpur","https://www.google.com/maps/place/Citibank+Malaysia+-+Kuala+Lumpur/@3.1594452,101.715583,17z/data=!3m1!5s0x31d1cd6a7d339623:0xd77ac873147dcf69!4m10!1m2!2m1!1sMenara+Citibank,+165,+Jalan+Ampang,+50450+Kuala+Lumpur!3m6!1s0x31cc37d017474227:0x8280cca3ccdacc1!8m2!3d3.1594452!4d101.7177717!15sCjZNZW5hcmEgQ2l0aWJhbmssIDE2NSwgSmFsYW4gQW1wYW5nLCA1MDQ1MCBLdWFsYSBMdW1wdXKSAQRiYW5r4AEA!16s%2Fg%2F113f43kq6?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Selangor,Puchong,"26, Jalan Puteri 1/1, Bandar Puteri, 47100 Puchong, Selangor","https://www.google.com/maps/place/26,+Jalan+Puteri+1%2F1,+Bandar+Puteri,+47100+Puchong,+Selangor,+Malaysia/@3.0253233,101.6170442,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb4a8127c37bb:0xcf7a88985f03c335!8m2!3d3.0253233!4d101.6170442!16s%2Fg%2F11fkkzktyt?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Selangor,Damansara Perdana,"Lot W106 & W107, Metropolitan Square, Centre Wing, Jalan PJU 8/1, Damansara Perdana,
47820 Petaling Jaya, Selangor","https://www.google.com/maps/place/Metropolitan+Square+-+Block+C/@3.1661952,101.6095556,17z/data=!4m10!1m2!2m1!1s%22Lot+W106+%26+W107,+Metropolitan+Square,+Centre+Wing,+Jalan+PJU+8%2F1,+Damansara+Perdana,+47820+Petaling+Jaya,+Selangor%22!3m6!1s0x31cc4f33c855a325:0x476c782677896e5d!8m2!3d3.1663817!4d101.6089084!15sCnQiTG90IFcxMDYgJiBXMTA3LCBNZXRyb3BvbGl0YW4gU3F1YXJlLCBDZW50cmUgV2luZywgSmFsYW4gUEpVIDgvMSwgRGFtYW5zYXJhIFBlcmRhbmEsIDQ3ODIwIFBldGFsaW5nIEpheWEsIFNlbGFuZ29yIpIBEmFwYXJ0bWVudF9idWlsZGluZ-ABAA!16s%2Fg%2F11c3tpxn4m?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Selangor,Taipan USJ,"No. 10A, Jalan USJ 10/1H, Taipan Triangle,
47610 Subang Jaya Selangor","https://www.google.com/maps/place/10,+Jalan+USJ+10%2F1h,+Taipan+Business+Centre,+47610+Subang+Jaya,+Selangor,+Malaysia/@3.0477257,101.5864292,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22No.+10A,+Jalan+USJ+10%2F1H,+Taipan+Triangle,+47610+Subang+Jaya+Selangor%22!3m6!1s0x31cc4def4311bdc5:0xc166874c9c16b500!8m2!3d3.0477257!4d101.5864292!15sCkciTm8uIDEwQSwgSmFsYW4gVVNKIDEwLzFILCBUYWlwYW4gVHJpYW5nbGUsIDQ3NjEwIFN1YmFuZyBKYXlhIFNlbGFuZ29yIpIBEGdlb2NvZGVkX2FkZHJlc3PgAQA!16s%2Fg%2F11tf1jyzsd?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Selangor,"Bandar Tun Hussein Onn, Cheras","No 54, Jalan Suarasa 8/4, Bandar Tun Hussein Onn,
43200 Cheras, Selangor","https://www.google.com/maps/place/54,+Jalan+Suarasa+8%2F4,+Tun+Hussein+Onn,+43200+Cheras,+Selangor,+Malaysia/@3.047389,101.758791,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc34dbf701f4b7:0x13dd36919953e365!8m2!3d3.047389!4d101.758791!16s%2Fg%2F11hdcggbd6?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Selangor,Johor Bahru Branch,"#01-01, Block C,
Komersil Southkey Mozek,
Persiaran Southkey 1,
Kota Southkey, 80150 Johor Bahru","https://www.google.com/maps/place/Persiaran+Southkey+1,+Southkey,+81100+Johor+Bahru,+Johor,+Malaysia/@1.4991633,103.7771681,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22%2301-01,+Block+C,+Komersil+Southkey+Mozek,+Persiaran+Southkey+1,+Kota+Southkey,+80150+Johor+Bahru%22!3m6!1s0x31da6ce068ee8cab:0xa4f6a81d53f087c6!8m2!3d1.4991633!4d103.7771681!15sCmIiIzAxLTAxLCBCbG9jayBDLCBLb21lcnNpbCBTb3V0aGtleSBNb3playwgUGVyc2lhcmFuIFNvdXRoa2V5IDEsIEtvdGEgU291dGhrZXksIDgwMTUwIEpvaG9yIEJhaHJ1IpIBBXJvdXRl4AEA!16s%2Fg%2F1q5bln0yj?entry=ttu",http://citibank.com.my/personal-banking/branch-details/,Branches,City Bank,
Foreigner Bank,Kuala Lumpur,Sri Petaling,"1, Jalan Radin Bagus 6,
Bandar Baru Sri Petaling,
57000 Kuala Lumpur","https://www.google.com/maps/place/1,+Jalan+Radin+Bagus+6,+Bandar+Baru+Sri+Petaling,+57000+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.0708025,101.6928647,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4a8853f381ef:0xaff51c7a00b6cd52!8m2!3d3.0708025!4d101.6928647!16s%2Fg%2F11fm489wb9?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Kuala Lumpur,Kuala Lumpur Main,"Ground Floor, UOB Plaza 1,
7 Jalan Raja Laut,
50350 Kuala Lumpur","https://www.google.com/maps/place/UOB+Branch+-+Kuala+Lumpur+Main/@3.154166,101.6958948,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc494a94ac71f7:0x5b883988dab975b!8m2!3d3.154166!4d101.6958948!16s%2Fg%2F11s_rsl030?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Kuala Lumpur,Jalan Imbi,"197-199, Jalan Imbi,
55100 Kuala Lumpur","https://www.google.com/maps/place/197,+Jln+Imbi,+Imbi,+55100+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.145983,101.7154568,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc362e80b629db:0xcca140c9b4c8419d!8m2!3d3.145983!4d101.7154568!16s%2Fg%2F11ggr7215f?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Kuala Lumpur,Bangsar,"Bangunan Bangsaria,
45E, Jalan Maarof,
Bangsar Baru,
59100 Kuala Lumpur","https://www.google.com/maps/place/Bangsaria/@3.12814,101.6750321,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4997236f0c35:0xf15666f50529595d!8m2!3d3.12814!4d101.6750321!16s%2Fg%2F1tfnw2bm?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Kuala Lumpur,Jalan Ampang,"Level 1, Menara Citibank,
No 165, Jalan Ampang,
50450 Kuala Lumpur","https://www.google.com/maps/place/Citibank+Malaysia+-+Kuala+Lumpur/@3.1594452,101.715583,17z/data=!3m1!5s0x31d1cd6a7d339623:0xd77ac873147dcf69!4m10!1m2!2m1!1s%22Level+1,+Menara+Citibank,+No+165,+Jalan+Ampang,+50450+Kuala+Lumpur%22!3m6!1s0x31cc37d017474227:0x8280cca3ccdacc1!8m2!3d3.1594452!4d101.7177717!15sCkQiTGV2ZWwgMSwgTWVuYXJhIENpdGliYW5rLCBObyAxNjUsIEphbGFuIEFtcGFuZywgNTA0NTAgS3VhbGEgTHVtcHVyIpIBBGJhbmvgAQA!16s%2Fg%2F113f43kq6?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Ampang,"495 Jalan Lima,
Taman Ampang Utama,
Jalan Ampang,
68000 Ampang, Selangor","https://www.google.com/maps/place/495,+Jalan+5,+One+Ampang+Avenue,+68000+Ampang,+Selangor,+Malaysia/@3.1567465,101.7509721,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc37a994b3e9a7:0x729da2379f17b44c!8m2!3d3.1567465!4d101.7509721?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Cheras,"35 Jalan Desa Cahaya 11,
Taman Desa Bukit Cahaya,
56100 Cheras, Selangor","https://www.google.com/maps/place/UOB+Branch+-+Cheras/@3.0449373,101.7412837,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc35252f7651d9:0xc97c86a8dbba688!8m2!3d3.0449373!4d101.7412837!16s%2Fg%2F113hbm60s?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,"6, Jalan Kenari 5,
Bandar Puchong Jaya,
47100, Puchong,
Selangor","Wisma UOB, 2108, Jalan Meru,
41050 Klang,
Selangor","https://www.google.com/maps/place/UOB+ATM+-+Klang/@3.061103,101.4527696,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc536eaeb6052f:0x15dcaad75c9a7b!8m2!3d3.061103!4d101.4527696!16s%2Fg%2F1tjkc90v?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Kota Damansara,Jalan Tengah,,https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,"48, Jalan PJU 5/8,
Dataran Sunway,
Kota Damansara, 47810 Petaling Jaya,
Selangor","2-6, Jalan Tengah,
46200 Petaling Jaya,
Selangor","https://www.google.com/maps/place/2,+Jalan+Tengah,+Pj+New+Town,+46200+Petaling+Jaya,+Selangor,+Malaysia/@3.0994107,101.6444504,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4bc4736125d1:0x300de1bb70a44e28!8m2!3d3.0994107!4d101.6444504?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Ijok,"57 Jalan PPAJ 3/1 
Pusat Perdagangan Alam Jaya
42300, Bandar Puncak Alam
Selangor","https://www.google.com/maps/place/57,+Jalan+Ppaj+3%2F1,+Pusat+Perdagangan+Alam+Jaya,+42300+Bandar+Puncak+Alam,+Selangor,+Malaysia/@3.2396142,101.4480426,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc5bce58b47105:0x5c0ef6c7d7007d82!8m2!3d3.2396142!4d101.4480426!16s%2Fg%2F11s0wy54rv?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,USJ Taipan,"7 Jalan USJ 10/1 
USJ Taipan Triangle 
47620 UEP Subang Jaya 
Selangor",,https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,USJ Triangle,"No 9A Jalan USJ 10/1H,
Taipan Triangle,
47610 Subang Jaya,
Selangor","https://www.google.com/maps/place/HR+2000+Sdn+Bhd/@3.0483615,101.5851394,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4cc4687e267d:0xd6a81ecc8d69a479!8m2!3d3.0483615!4d101.5851394!16s%2Fg%2F1tfrjvl5?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Bandar Tun Hussein Onn,"No 54 Jalan Suarasa 8/4,
Bandar Tun Hussein Onn,
43200 Cheras,
Selangor","https://www.google.com/maps/place/54,+Jalan+Suarasa+8%2F4,+Tun+Hussein+Onn,+43200+Cheras,+Selangor,+Malaysia/@3.047389,101.758791,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc34dbf701f4b7:0x13dd36919953e365!8m2!3d3.047389!4d101.758791!16s%2Fg%2F11hdcggbd6?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,Bandar Puteri Puchong,"No 26, Jalan Puteri 1/1,
Bandar Puteri,
47100 Puchong,
Selangor","https://www.google.com/maps/place/26,+Jalan+Puteri+1%2F1,+Bandar+Puteri,+47100+Puchong,+Selangor,+Malaysia/@3.0253233,101.6170442,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb4a8127c37bb:0xcf7a88985f03c335!8m2!3d3.0253233!4d101.6170442!16s%2Fg%2F11fkkzktyt?entry=ttu",https://www.uob.com.my/default/uob-branch-locator.page,Branches,UOB,
Foreigner Bank,Selangor,HSBC Amanah Ampang Point,"18, 19 & 20, Lorong Memanda 5, Ampang Point, Ampang Point, Selangor Darul Ehsan, 68000, Ampang Point",https://www.google.com/maps/dir/?api=1&destination=3.157818/101.750962,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Amanah Old Klang Road,"1-G & 1-1, Ground & First Floor, 3rd Mile Square, 151 Jalan Kelang Lama, Batu 3 1/2, Old Klang Road, Wilayah Persekutuan Kuala Lumpur, 58100, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.103846/101.677580,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Plaza Mont Kiara,"Plaza Mont Kiara No 2, Jalan Kiara, Mont Kiara, Plaza Mont Kiara, Wilayah Persekutuan Kuala Lumpur, 50480, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.165438/101.651907,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Bukit Bintang,"Menara Genesis No 33 Jalan Sultan Ismail, Bukit Bintang, Wilayah Persekutuan Kuala Lumpur, 50250, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.148292/101.710549,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Amanah Wangsa Maju,"Nos.37, 37-1 & 39, Jalan Rampai Niaga 5, Medan Niaga Rampai, Wangsa Maju, Wilayah Persekutuan Kuala Lumpur, 53300, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.199210/101.728950,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar,"No.66G, 66-1 & 68G, Jalan Telawi, Bangsar Baru, Bangsar, Wilayah Persekutuan Kuala Lumpur, 59100, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.130130/101.670600,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC KL Main,"Level 2, Menara IQ, Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Tun Razak Exchange, Wilayah Persekutuan Kuala Lumpur, 55188, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.140944/101.719123,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Puncak Sentul,"Unit No. AG 10 & AG 11 Ground Floor, Puncak Sentul, No. 8, Jalan Sentul Perdana, 51000 Kuala Lumpur, Sentul, Wilayah Persekutuan Kuala Lumpur, 51000, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.202900/101.687119,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Amanah Bangsar South,"Unit G-03, Ground Floor, The Sphere, No. 1, Avenue 1, Bangsar South City, No. 8, Jalan Kerinchi, 59200 Kuala Lumpur, Bangsar South, Wilayah Persekutuan Kuala Lumpur, 59200, Kuala Lumpur",https://www.google.com/maps/dir/?api=1&destination=3.112499/101.628398,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,HSBC Amanah KL City Centre,"Units G-12 & M-16, Ground & Mezzanine Floors, Wisma UOA II, No 21 Jalan Pinang, Kuala Lumpur City Centre, Wilayah Persekutuan Kuala Lumpur, 50450, Kuala Lumpur City Centre",https://www.google.com/maps/dir/?api=1&destination=3.152572/101.712281,https://www.hsbc.com.my/branch-list/,Branches,HSBC,
Foreigner Bank,Kuala Lumpur,Kuala Lumpur Main,"Ground Floor
Menara OCBC
18 Jalan Tun Perak
50050 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.15019,101.696116",https://www.ocbc.com.my/personal-banking/locate-us?p=1,Branches,OCBC,
Foreigner Bank,Kuala Lumpur,Bukit Damansara,"19 Jalan Setiapuspa
Bukit Damansara
50490 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.1519,101.66983",https://www.ocbc.com.my/personal-banking/locate-us?p=2,Branches,OCBC,
Foreigner Bank,Kuala Lumpur,Petaling Jaya,"89, 91 & 93 Jalan SS 21/60
Damansara Utama
47400 Petaling Jaya","https://www.google.com/maps/search/?api=1&query=3.1182,101.61152",https://www.ocbc.com.my/personal-banking/locate-us?p=3,Branches,OCBC,
Foreigner Bank,Kuala Lumpur,Cheras,"No. 1, 3, 5 & 7
Jalan Damai Niaga 1
Alam Damai Cheras
56000 Kuala Lumpur","https://www.google.com/maps/search/?api=1&query=3.075133,101.736624",https://www.ocbc.com.my/personal-banking/locate-us?p=4,Branches,OCBC,
